chipPath,sourceImage,bboxIndex,trueLabel,bboxXmin,bboxYmin,bboxXmax,bboxYmax,split
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_32_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_32.jpg,0,scratches,31,1,44,42,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_32_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_32.jpg,1,scratches,27,68,42,187,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_32_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_32.jpg,2,scratches,177,61,193,180,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/scratches_32_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_32.jpg,3,inclusion,105,84,120,116,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_33_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_33.jpg,0,scratches,107,30,124,150,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/scratches_33_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_33.jpg,1,inclusion,38,47,52,80,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_34_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_34.jpg,0,scratches,135,37,160,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_35_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_35.jpg,0,scratches,104,10,128,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_36_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_36.jpg,0,scratches,38,10,62,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_37_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_37.jpg,0,scratches,156,1,183,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_38_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_38.jpg,0,scratches,96,1,122,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_39_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_39.jpg,0,scratches,12,1,39,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_4_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_4.jpg,0,scratches,157,62,199,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_40_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_40.jpg,0,scratches,121,1,144,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_41_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_41.jpg,0,scratches,28,1,55,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_42_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_42.jpg,0,scratches,93,1,122,182,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_43_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_43.jpg,0,scratches,79,14,95,188,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_44_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_44.jpg,0,scratches,93,8,111,190,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_45_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_45.jpg,0,scratches,1,78,199,100,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_46_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_46.jpg,0,scratches,1,149,194,169,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_47_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_47.jpg,0,scratches,28,44,52,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_48_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_48.jpg,0,scratches,157,44,181,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/scratches_48_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_48.jpg,1,inclusion,36,1,53,43,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_49_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_49.jpg,0,scratches,80,32,107,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_5_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_5.jpg,0,scratches,140,40,198,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_50_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_50.jpg,0,scratches,34,1,67,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_51_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_51.jpg,0,scratches,134,1,163,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_52_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_52.jpg,0,scratches,97,1,130,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_53_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_53.jpg,0,scratches,144,1,184,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_54_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_54.jpg,0,scratches,32,1,76,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_55_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_55.jpg,0,scratches,86,1,126,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_56_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_56.jpg,0,scratches,131,1,168,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_57_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_57.jpg,0,scratches,70,1,102,156,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_58_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_58.jpg,0,scratches,18,1,50,181,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_59_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_59.jpg,0,scratches,1,85,198,119,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_6_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_6.jpg,0,scratches,89,17,153,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_6_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_6.jpg,1,scratches,151,46,164,137,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_6_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_6.jpg,2,scratches,151,140,161,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_60_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_60.jpg,0,scratches,1,165,198,195,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_61_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_61.jpg,0,scratches,1,25,190,57,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_62_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_62.jpg,0,scratches,21,25,199,54,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_63_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_63.jpg,0,scratches,1,119,177,152,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_64_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_64.jpg,0,scratches,1,27,197,60,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_65_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_65.jpg,0,scratches,2,129,199,157,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_66_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_66.jpg,0,scratches,77,1,97,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_66_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_66.jpg,1,scratches,103,1,123,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_66_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_66.jpg,2,scratches,130,13,145,120,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_67_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_67.jpg,0,scratches,33,1,52,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_67_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_67.jpg,1,scratches,57,23,71,198,train
